TITLE,PRICE,Year,Mileage,Fuel Type,Horsepower,Transmission,Page,Link
Honda City  2015 Aspire 1.3 i-VTEC for Sale,PKR 32 lacs,2015,"136,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-gujrat-11185076
Honda City  2019 1.3 i-VTEC Prosmatec for Sale,PKR 40.95 lacs,2019,"55,000 km",Petrol,1300 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-islamabad-11134379
Honda City 5th (GM2) Generation 2015 Aspire 1.5 i-VTEC for Sale,PKR 33.5 lacs,2015,"169,000 km",Petrol,1500 cc,Manual,page 62,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-lahore-11185072
Toyota Vitz  2013 F M Package 1.0 for Sale,PKR 24.5 lacs,2013,"80,000 km",Petrol,1000 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-vitz-2013-for-sale-in-lahore-11185061
Honda Vezel  2017 Hybrid X Style Edition for Sale,PKR 66 lacs,2017,"186,974 km",Hybrid,1500 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/honda-vezel-2017-for-sale-in-islamabad-11185058
Honda City  2004 i-DSI Vario for Sale,PKR 16.75 lacs,2004,"91,000 km",Petrol,1300 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/honda-city-2004-for-sale-in-karachi-11170090
Honda City  2013 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 31.25 lacs,2013,"142,000 km",Petrol,1500 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-lahore-11185016
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,PKR 38.5 lacs,2018,137 km,Petrol,1300 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-lahore-11184999
Honda City 5th (GM2) Generation 2013 1.3 i-VTEC for Sale,PKR 29 lacs,2013,"148,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-karachi-11184991
Honda City  2024 1.5L ASPIRE CVT for Sale,PKR 55.5 lacs,2024,"14,300 km",Petrol,1500 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/honda-city-2024-for-sale-in-karachi-11184958
Honda City  2014 1.3 i-VTEC Prosmatec for Sale,PKR 33.25 lacs,2014,"90,000 km",Petrol,1300 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-lahore-11175716
Nissan AD Van  2007  for Sale,PKR 20.8 lacs,2007,"696,969 km",Petrol,1300 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/nissan-ad-van-2007-for-sale-in-multan-11022338
Honda City 5th (GM2) Generation 2014 Aspire 1.5 i-VTEC for Sale,PKR 28.75 lacs,2014,"113,238 km",Petrol,1500 cc,Manual,page 62,https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-multan-11061796
Honda City  2022 1.2L CVT for Sale,PKR 45 lacs,2022,"100,000 km",Petrol,1200 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-lahore-11184925
Nissan Dayz  2016 Highway Star X for Sale,PKR 21.5 lacs,2016,"100,000 km",Petrol,660 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/nissan-dayz-2016-for-sale-in-karachi-11184918
Honda City 5th (GM2) Generation 2019 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 43.7 lacs,2019,"90,000 km",Petrol,1500 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-lahore-11184917
Honda City  2021 1.5L ASPIRE CVT for Sale,PKR 48.5 lacs,2021,"28,650 km",Petrol,1500 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-multan-11184888
Suzuki Liana  2007 AXi for Sale,PKR 12.2 lacs,2007,"15,000 km",Petrol,1600 cc,Manual,page 62,https://www.pakwheels.com/used-cars/suzuki-liana-2007-for-sale-in-karachi-11005882
Toyota Vitz  2016 F 1.0 for Sale,PKR 32.95 lacs,2016,"83,000 km",Petrol,1000 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-vitz-2016-for-sale-in-karachi-11174450
Honda City 6th Generation 2025 1.5L ASPIRE S CVT for Sale,PKR 64.85 lacs,2025,98 km,Petrol,1500 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/honda-city-2025-for-sale-in-karachi-11124534
Toyota Aqua  2014 L for Sale,PKR 39 lacs,2014,"99,000 km",Hybrid,1500 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-aqua-2014-for-sale-in-lahore-11184842
Honda City  2001 EXi for Sale,PKR 10.5 lacs,2001,"250,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2001-for-sale-in-daharki-11184829
Honda City  2006 i-DSI for Sale,PKR 22 lacs,2006,"127,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-lahore-11184827
Honda City 6th Generation 2023 1.2L M/T for Sale,PKR 44.5 lacs,2023,"95,000 km",Petrol,1200 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2023-for-sale-in-rahim-yar-khan-11184821
Honda City  2011 1.3 i-VTEC for Sale,PKR 24.9 lacs,2011,"270,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-lahore-11184819
Honda City  2015 1.3 i-VTEC for Sale,PKR 30.75 lacs,2015,"96,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-lahore-11184801
Honda City  2010  for Sale,PKR 26.5 lacs,2010,"105,000 km",Petrol,1300 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/honda-city-2010-for-sale-in-karachi-11184766
Honda City  2018 1.3 i-VTEC Prosmatec for Sale,PKR 33 lacs,2018,"73,000 km",Petrol,1300 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-faisalabad-11184743
Honda City 5th (GM2) Generation 2016 Aspire 1.3 i-VTEC for Sale,PKR 34.5 lacs,2016,"98,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-lahore-11184710
Honda City 5th (GM2) Generation 2015 1.3 i-VTEC for Sale,PKR 29.75 lacs,2015,"125,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-lahore-11184715
Honda City 5th (GM2) Generation 2020 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 42.5 lacs,2020,"55,000 km",Petrol,1500 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-gujranwala-11184695
Honda City  2019 1.3 i-VTEC for Sale,PKR 39 lacs,2019,"22,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-bahawalpur-11147566
Honda City 6th Generation 2025 1.5L ASPIRE S CVT for Sale,PKR 59.95 lacs,2025,"22,000 km",Petrol,1500 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/honda-city-2025-for-sale-in-faisalabad-11170162
Honda City 6th Generation 2022 1.2L M/T for Sale,PKR 43 lacs,2022,"57,000 km",Petrol,1200 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-larkana-11184650
Mazda Carol  2018  for Sale,PKR 25.5 lacs,2018,"80,056 km",Petrol,660 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/mazda-carol-2018-for-sale-in-karachi-11184613
Honda City 5th (GM2) Generation 2017 1.3 i-VTEC for Sale,PKR 38 lacs,2017,"89,886 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-rawalpindi-11184577
Honda City  2005 i-DSI for Sale,PKR 15.5 lacs,2005,"200,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-lahore-11184565
Mitsubishi Galant  2005  for Sale,PKR 25.5 lacs,2005,"88,500 km",Petrol,2500 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/mitsubishi-galant-2005-for-sale-in-karachi-11173665
Honda Civic  2013 VTi 1.8 i-VTEC for Sale,PKR 29.3 lacs,2013,"214,000 km",Petrol,1800 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-lahore-11177695
Honda City  2008 i-DSI for Sale,PKR 21.5 lacs,2008,"240,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2008-for-sale-in-islamabad-11184536
Honda City  2007 i-DSI for Sale,PKR 26 lacs,2007,"260,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2007-for-sale-in-chakwal-11184521
Honda City  2017 1.3 i-VTEC for Sale,PKR 36.5 lacs,2017,"132,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-okara-11184516
Honda City 5th (GM2) Generation 2017 1.3 i-VTEC for Sale,PKR 35.75 lacs,2017,"142,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-lahore-11184488
Honda City 5th (GM2) Generation 2018 1.5 i-VTEC for Sale,PKR 37.5 lacs,2018,"78,000 km",Petrol,1500 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-11184454
Honda City  2018 1.3 i-VTEC for Sale,PKR 39 lacs,2018,"140,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-lahore-11184432
Honda City  2006 i-DSI for Sale,PKR 17.25 lacs,2006,"66,699 km",Petrol,1300 cc,Manual,page 64,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-lahore-11184431
Tesla Model 3  2020 Standard Range Plus for Sale,PKR 1.15 crore,2020,"36,000 km",Electric,55.0 kWh,Automatic,page 64,https://www.pakwheels.com/used-cars/tesla-model-3-2020-for-sale-in-islamabad-11184416
Honda City 5th (GM2) Generation 2020 1.3 i-VTEC Prosmatec for Sale,PKR 43.5 lacs,2020,"65,800 km",Petrol,1300 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-islamabad-11158513
Honda City  2016 1.3 i-VTEC for Sale,PKR 33.8 lacs,2016,"113,000 km",Petrol,1300 cc,Manual,page 64,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-arifwala-11184387
Honda City 5th (GM2) Generation 2018 1.5 i-VTEC Prosmatec for Sale,PKR 38.9 lacs,2018,"67,000 km",Petrol,1500 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-lahore-11148932
Honda City  2003 i-DSI for Sale,PKR 25.5 lacs,2003,"88,500 km",Petrol,1300 cc,Manual,page 64,https://www.pakwheels.com/used-cars/honda-city-2003-for-sale-in-rahim-yar-khan-11184322
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC for Sale,PKR 35 lacs,2018,"75,000 km",Petrol,1300 cc,Manual,page 64,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-kabirwala-11184327
Honda City  2022 1.2L CVT for Sale,PKR 45.5 lacs,2022,"80,000 km",Petrol,1200 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-islamabad-11184320
Mitsubishi Ek Wagon  2015 E for Sale,PKR 24.1 lacs,2015,"85,000 km",Petrol,660 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2015-for-sale-in-rawalpindi-11013566
Honda City  2019 1.5 i-VTEC Prosmatec for Sale,PKR 36.99 lacs,2019,"65,000 km",Petrol,1500 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-karachi-11184258
Honda City 5th (GM2) Generation 2020 1.3 i-VTEC Prosmatec for Sale,PKR 42.75 lacs,2020,"108,000 km",Petrol,1300 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-islamabad-11184220
Daihatsu Cuore  2007  for Sale,PKR 12 lacs,2007,"87,000 km",Petrol,800 cc,Manual,page 64,https://www.pakwheels.com/used-cars/daihatsu-cuore-2007-for-sale-in-lahore-11184234
Toyota Mark II  2004  for Sale,PKR 39 lacs,2004,"65,000 km",Petrol,2500 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/toyota-mark-ii-2004-for-sale-in-karachi-11184222
Toyota Aqua  2013 G for Sale,PKR 29 lacs,2013,"150,000 km",Hybrid,1500 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/toyota-aqua-2013-for-sale-in-karachi-11184190
Honda City  2019 1.3 i-VTEC Prosmatec for Sale,PKR 39.5 lacs,2019,"112,000 km",Petrol,1300 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-sheikhupura-11184161
Honda City 5th (GM2) Generation 2016 1.3 i-VTEC Prosmatec for Sale,PKR 30.5 lacs,2016,"116,123 km",Petrol,1300 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-karachi-11184125
Honda City  2011 1.3 i-VTEC for Sale,PKR 29.45 lacs,2011,"105,000 km",Petrol,1300 cc,Manual,page 64,https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-islamabad-11184120
Honda City  2005 i-DSI for Sale,PKR 16.45 lacs,2005,"158,000 km",Petrol,1300 cc,Manual,page 64,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-renala-khurd-11184108
Honda City  2006 i-DSI for Sale,PKR 22.5 lacs,2006,"140,000 km",Petrol,1300 cc,Manual,page 64,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-attock-11184096
Honda City  2021 1.5 i-VTEC Prosmatec for Sale,PKR 44.3 lacs,2021,"44,794 km",Petrol,1500 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-bahawalpur-11184090
Suzuki Swift  2019 DLX 1.3 Navigation  for Sale,PKR 28.9 lacs,2019,"53,000 km",Petrol,1300 cc,Manual,page 64,https://www.pakwheels.com/used-cars/suzuki-swift-2019-for-sale-in-rawalpindi-11184082
Honda City 5th (GM2) Generation 2009 1.3 i-VTEC for Sale,PKR 24.8 lacs,2009,"200,000 km",Petrol,1300 cc,Manual,page 64,https://www.pakwheels.com/used-cars/honda-city-2009-for-sale-in-lahore-11184085
Toyota Corolla  2021 Altis X Automatic 1.6 for Sale,PKR 56 lacs,2021,"85,000 km",Petrol,1600 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-11178863
Honda City 5th (GM2) Generation 2020 1.3 i-VTEC Prosmatec for Sale,PKR 41 lacs,2020,"80,000 km",Petrol,1300 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-lahore-11184080
Honda City 6th Generation 2021 1.2L CVT for Sale,PKR 43 lacs,2021,"86,000 km",Petrol,1200 cc,Automatic,page 64,https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-islamabad-11184047
Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 29.3 lacs,2016,"204,500 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-lahore-11183696
Honda City  2004 i-DSI for Sale,PKR 20.75 lacs,2004,"190,000 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2004-for-sale-in-lahore-11184039
Honda City 5th (GM2) Generation 2012 1.3 i-VTEC for Sale,PKR 24.9 lacs,2012,"142,500 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2012-for-sale-in-lahore-11184031
Honda City 5th (GM2) Generation 2021 1.3 i-VTEC for Sale,PKR 42 lacs,2021,"42,500 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-khanewal-11184022
Honda City  2005 i-DSI for Sale,PKR 15.5 lacs,2005,"190,000 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-rawalpindi-10725136
Honda City  2018 1.3 i-VTEC for Sale,PKR 37 lacs,2018,"72,000 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-sargodha-11183970
Honda City  2004 i-DSI Vario for Sale,PKR 17 lacs,2004,"316,000 km",Petrol,1300 cc,Automatic,page 65,https://www.pakwheels.com/used-cars/honda-city-2004-for-sale-in-lahore-10921753
Honda City  2016 Aspire 1.3 i-VTEC for Sale,PKR 31.5 lacs,2016,"125,000 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-bahawalnagar-11183956
Honda City  2002 EXi for Sale,PKR 14.25 lacs,2002,"950,000 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2002-for-sale-in-yazman-mandi-11183884
Honda City  2005 i-DSI for Sale,PKR 18.5 lacs,2005,"200,000 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-sargodha-11183873
Honda City  2016 1.3 i-VTEC for Sale,PKR 30.9 lacs,2016,"60,000 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-lahore-11127896
Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 32.5 lacs,2016,"118,000 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-lahore-11183799
Honda City 6th Generation 2024 1.2L CVT for Sale,PKR 48 lacs,2024,"21,000 km",Petrol,1200 cc,Automatic,page 65,https://www.pakwheels.com/used-cars/honda-city-2024-for-sale-in-faisalabad-11183785
Honda City 6th Generation 2022 1.5L CVT for Sale,PKR 51 lacs,2022,"62,000 km",Petrol,1500 cc,Automatic,page 65,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-islamabad-11183770
Honda City 5th (GM2) Generation 2015 1.3 i-VTEC for Sale,PKR 31 lacs,2015,"117,000 km",Petrol,1300 cc,Manual,page 65,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-multan-11183752
Daihatsu Mira  2006  for Sale,PKR 17.75 lacs,2006,"80,500 km",Petrol,660 cc,Automatic,page 65,https://www.pakwheels.com/used-cars/daihatsu-mira-2006-for-sale-in-lahore-11170743
Suzuki Wagon R  2016 VXL for Sale,PKR 23 lacs,2016,"75,000 km",Petrol,1000 cc,Manual,page 65,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2016-for-sale-in-bahawalpur-11183734
Subaru Stella  2013  for Sale,PKR 19.5 lacs,2013,"246,500 km",Petrol,660 cc,Automatic,page 65,https://www.pakwheels.com/used-cars/subaru-stella-2013-for-sale-in-lahore-11183721
Honda City  2012 1.3 i-VTEC Prosmatec for Sale,PKR 32.25 lacs,2012,"107,000 km",Petrol,1300 cc,Automatic,page 65,https://www.pakwheels.com/used-cars/honda-city-2012-for-sale-in-islamabad-11183706
Honda Vezel  2015 Hybrid Z for Sale,PKR 47.8 lacs,2015,"115,000 km",Hybrid,1500 cc,Automatic,page 65,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-rawalpindi-11057325
Suzuki Hustler  2014 G for Sale,PKR 23.5 lacs,2014,"101,000 km",Petrol,660 cc,Automatic,page 65,https://www.pakwheels.com/used-cars/suzuki-hustler-2014-for-sale-in-karachi-11183676
Honda City 6th Generation 2023 1.2L CVT for Sale,PKR 45.55 lacs,2023,"56,000 km",Petrol,1200 cc,Automatic,page 65,https://www.pakwheels.com/used-cars/honda-city-2023-for-sale-in-lahore-11182643
Honda City  2022 1.2L CVT for Sale,PKR 45.4 lacs,2022,"53,000 km",Petrol,1200 cc,Automatic,page 65,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-lahore-11183572
Daewoo Racer  1993  for Sale,PKR 5.5 lacs,1993,"373,523 km",Petrol,1500 cc,Manual,page 65,https://www.pakwheels.com/used-cars/daewoo-racer-1993-for-sale-in-islamabad-11183606
Honda City  2000 EXi S Automatic for Sale,PKR 12 lacs,2000,"300,000 km",Petrol,1500 cc,Automatic,page 65,https://www.pakwheels.com/used-cars/honda-city-2000-for-sale-in-attock-11183583
Honda City  2022 1.5L ASPIRE CVT for Sale,PKR 47.5 lacs,2022,"84,000 km",Petrol,1500 cc,Automatic,page 66,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-islamabad-11175961
Honda City 6th Generation 2024 1.2L CVT for Sale,PKR 46.8 lacs,2024,"19,000 km",Petrol,1200 cc,Automatic,page 66,https://www.pakwheels.com/used-cars/honda-city-2024-for-sale-in-karachi-11183419
Suzuki Mehran  2019 VXR Euro II for Sale,PKR 13 lacs,2019,"96,000 km",Petrol,796 cc,Manual,page 66,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-lahore-11183459
Honda City 6th Generation 2023 1.2L M/T for Sale,PKR 44 lacs,2023,"44,656 km",Petrol,1200 cc,Manual,page 66,https://www.pakwheels.com/used-cars/honda-city-2023-for-sale-in-yazman-mandi-11183454
Honda City 6th Generation 2024 1.2L CVT for Sale,PKR 47.5 lacs,2024,"14,500 km",Petrol,1200 cc,Automatic,page 66,https://www.pakwheels.com/used-cars/honda-city-2024-for-sale-in-sialkot-11183436
Honda City 5th (GM2) Generation 2017 1.3 i-VTEC for Sale,PKR 35.5 lacs,2017,"119,000 km",Petrol,1300 cc,Manual,page 66,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-rawalpindi-11142530
Honda City  2004 i-DSI for Sale,PKR 19.45 lacs,2004,"180,000 km",Petrol,1300 cc,Manual,page 66,https://www.pakwheels.com/used-cars/honda-city-2004-for-sale-in-lahore-11183423
Honda City  2016 1.3 i-VTEC for Sale,PKR 29 lacs,2016,"173,000 km",Petrol,1300 cc,Manual,page 66,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-lahore-11114197
Honda City  2006 i-DSI Vario for Sale,PKR 22.75 lacs,2006,"200,000 km",Petrol,1300 cc,Automatic,page 66,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-lahore-11140003
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,PKR 37.25 lacs,2018,"57,300 km",Petrol,1300 cc,Automatic,page 66,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-karachi-11183401
Honda City  2004 i-DSI for Sale,PKR 14.9 lacs,2004,"110,000 km",Petrol,1300 cc,Manual,page 66,https://www.pakwheels.com/used-cars/honda-city-2004-for-sale-in-karachi-11183398
Mitsubishi Lancer  2005 GLX Automatic 1.6 for Sale,PKR 15.5 lacs,2005,"150,000 km",Petrol,1600 cc,Automatic,page 66,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2005-for-sale-in-karachi-10960239
Honda City  2025 1.2L CVT for Sale,PKR 52 lacs,2025,"6,000 km",Petrol,1200 cc,Automatic,page 66,https://www.pakwheels.com/used-cars/honda-city-2025-for-sale-in-multan-11183380
Honda City  2006 i-DSI for Sale,PKR 19 lacs,2006,"197,000 km",Petrol,1300 cc,Manual,page 66,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-lahore-11183360
Honda City 5th (GM2) Generation 2009 1.3 i-VTEC Prosmatec for Sale,PKR 25 lacs,2009,"134,000 km",Petrol,1300 cc,Automatic,page 66,https://www.pakwheels.com/used-cars/honda-city-2009-for-sale-in-karachi-11183330
