TITLE,PRICE,Year,Mileage,Fuel Type,Horsepower,Transmission,Page,Link
Honda Civic 11th Generation 2025 Oriel for Sale,PKR 86.5 lacs,2025,"21,000 km",Petrol,1500 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2025-for-sale-in-islamabad-11176478
Honda Civic 11th Generation 2022 Oriel for Sale,PKR 68.75 lacs,2022,"60,000 km",Petrol,1500 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-karachi-11176474
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 55 lacs,2018,"55,000 km",Petrol,1800 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-11176337
Toyota Aqua  2015 S LED Soft Leather Selection for Sale,PKR 37.25 lacs,2015,"141,000 km",Hybrid,1500 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/toyota-aqua-2015-for-sale-in-faisalabad-11176438
Honda Civic  2020 1.5 VTEC Turbo Oriel for Sale,PKR 63.35 lacs,2020,"75,000 km",Petrol,1500 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-multan-11176385
Honda Civic  2015 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 37.5 lacs,2015,"150,000 km",Petrol,1800 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-okara-11176413
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 68.5 lacs,2021,"47,000 km",Petrol,1800 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-sargodha-11176412
Honda Civic  2002 VTi 1.6 for Sale,PKR 13.3 lacs,2002,"232,000 km",Petrol,1600 cc,Manual,page 77,https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-lahore-11176400
Honda Civic  2019 Oriel 1.8 i-VTEC CVT for Sale,PKR 53.5 lacs,2019,"81,000 km",Petrol,1800 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-karachi-10971631
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 52 lacs,2018,"120,000 km",Petrol,1800 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-rawalpindi-11176390
Honda Civic Rebirth 2016 Oriel Prosmatec UG for Sale,PKR 46.5 lacs,2016,"85,000 km",Petrol,1800 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-lahore-11176292
Honda Civic  2016 Turbo 1.5 VTEC CVT for Sale,PKR 52 lacs,2016,"150,000 km",Petrol,1500 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-jhang-11176370
Honda Civic  2017 1.8 i-VTEC CVT for Sale,PKR 49.5 lacs,2017,"147,000 km",Petrol,1800 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-11176357
Honda Civic  2020 Oriel 1.8 i-VTEC CVT for Sale,PKR 63.5 lacs,2020,"80,000 km",Petrol,1800 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-11176343
Honda Civic Reborn 2007 VTi Oriel 1.8 i-VTEC for Sale,PKR 24.5 lacs,2007,"187,000 km",Petrol,1800 cc,Manual,page 77,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-lahore-11176326
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 56.9 lacs,2018,"71,000 km",Petrol,1800 cc,Automatic,page 77,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-mardan-11176320
Suzuki Swift  2018 DLX Automatic 1.3 Navigation for Sale,PKR 28.35 lacs,2018,"68,000 km",Petrol,1300 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/suzuki-swift-2018-for-sale-in-karachi-11176293
Honda Civic  2015 Oriel Prosmatec UG for Sale,PKR 38.5 lacs,2015,"72,000 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-karachi-9977154
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 52.75 lacs,2017,"79,000 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-11176223
Honda Civic 11th Generation 2024 RS for Sale,PKR 94 lacs,2024,"23,000 km",Petrol,1500 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-chakwal-11138136
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 45.5 lacs,2017,"78,000 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-quetta-11116269
Honda Civic  2019 Oriel 1.8 i-VTEC CVT for Sale,PKR 57.45 lacs,2019,"85,000 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-rawalpindi-11176248
Honda Civic  2005 EXi for Sale,PKR 16 lacs,2005,"260,000 km",Petrol,1500 cc,Manual,page 78,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-islamabad-11176238
Honda Civic 7th Generation (Facelift) 2005 VTi Oriel Prosmatec 1.6 for Sale,PKR 18.5 lacs,2005,"115,000 km",Petrol,1600 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-sialkot-11176184
Honda Civic 11th Generation 2024 RS for Sale,PKR 93 lacs,2024,"30,000 km",Petrol,1500 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-islamabad-11176154
Honda Civic  2019 Turbo 1.5 VTEC CVT for Sale,PKR 53 lacs,2019,"50,000 km",Petrol,1500 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-islamabad-11035336
Honda Civic  2024 Oriel for Sale,PKR 83 lacs,2024,"35,000 km",Petrol,1500 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-multan-10839308
Honda Civic  2024 Oriel for Sale,PKR 83 lacs,2024,"24,000 km",Petrol,1500 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-multan-10867641
Honda Civic  2020 Oriel 1.8 i-VTEC CVT for Sale,PKR 55 lacs,2020,"127,000 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-rawalpindi-11176015
Honda Civic 7th Generation (Facelift) 2005 VTi Oriel UG Prosmatec 1.6 for Sale,PKR 19 lacs,2005,"135,800 km",Petrol,1600 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-lahore-11175963
Honda Civic Reborn 2006 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 22.3 lacs,2006,"160,000 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-nowshera-11175950
Honda Civic  2003 VTi Oriel 1.6 for Sale,PKR 23.75 lacs,2003,"102,000 km",Petrol,1600 cc,Manual,page 78,https://www.pakwheels.com/used-cars/honda-civic-2003-for-sale-in-multan-11175886
Honda Civic 7th Generation (Facelift) 2005 EXi Prosmatec for Sale,PKR 18.25 lacs,2005,"71,500 km",Petrol,1500 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-karachi-10310195
Honda Civic 11th Generation 2022 Oriel for Sale,PKR 75 lacs,2022,"34,000 km",Petrol,1500 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-karachi-11175847
Honda Civic  2019 Oriel 1.8 i-VTEC CVT for Sale,PKR 52 lacs,2019,"54,000 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-karachi-11068412
Honda Civic  2018 1.8 i-VTEC CVT for Sale,PKR 55.6 lacs,2018,"57,000 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-11175824
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 49.95 lacs,2018,"75,450 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-faisalabad-11175823
Honda Civic  2015 VTi Prosmatec 1.8 i-VTEC for Sale,PKR 36.5 lacs,2015,"72,000 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-karachi-11141102
Honda Civic  2020 Oriel 1.8 i-VTEC CVT for Sale,PKR 61 lacs,2020,"70,000 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-11175717
Honda Civic Reborn 2007 MXST (Hybrid) for Sale,PKR 28.15 lacs,2007,"160,321 km",Hybrid,1300 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-lahore-11175585
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 50 lacs,2017,"127,000 km",Petrol,1800 cc,Automatic,page 78,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-faisalabad-11175681
Honda Civic  2013 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 32.75 lacs,2013,"172,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-mandi-bahauddin-11175660
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 62.85 lacs,2021,"66,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-11175626
Honda Civic Reborn 2008 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 26 lacs,2008,"12,345 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2008-for-sale-in-lahore-11175654
Honda Civic  2020 Oriel 1.8 i-VTEC CVT for Sale,PKR 59.5 lacs,2020,"106,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-islamabad-11175647
Honda Civic  2011 VTi Prosmatec 1.8 i-VTEC for Sale,PKR 25.5 lacs,2011,"135,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-faisalabad-11175596
Honda Civic  1999 EXi for Sale,PKR 12.7 lacs,1999,"144,400 km",Petrol,1500 cc,Manual,page 79,https://www.pakwheels.com/used-cars/honda-civic-1999-for-sale-in-karachi-10862487
Honda Civic  2017 1.8 i-VTEC CVT for Sale,PKR 45.2 lacs,2017,"179,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-toba-tek-singh-11175569
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 53.5 lacs,2017,"70,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-11064450
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 49 lacs,2018,"44,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-11175544
Honda Civic Rebirth 2012 Oriel Prosmatec UG for Sale,PKR 32.5 lacs,2012,"146,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-lahore-11120709
Honda Civic  2003 EXi for Sale,PKR 16 lacs,2003,"245,000 km",Petrol,1500 cc,Manual,page 79,https://www.pakwheels.com/used-cars/honda-civic-2003-for-sale-in-islamabad-11175502
Honda Civic  2001 EXi Automatic for Sale,PKR 17.6 lacs,2001,"237,000 km",Petrol,1500 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2001-for-sale-in-peshawar-10861885
Honda Civic  2014 VTi 1.8 i-VTEC for Sale,PKR 30 lacs,2014,"134,000 km",Petrol,1800 cc,Manual,page 79,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-karachi-11168598
Honda Civic Reborn 2011 VTi Oriel 1.8 i-VTEC for Sale,PKR 26 lacs,2011,"12,000 km",Petrol,1800 cc,Manual,page 79,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-rajana-11175401
Honda Civic Rebirth 2015 Oriel Prosmatec UG for Sale,PKR 41.5 lacs,2015,"88,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-islamabad-11175409
Honda Civic  2017 1.8 i-VTEC CVT for Sale,PKR 39.5 lacs,2017,"130,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-11175163
Honda Civic 7th Generation (Facelift) 2004 EXi Prosmatec for Sale,PKR 17.5 lacs,2004,"185,000 km",Petrol,1500 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-karachi-11175309
Honda Civic  2018 1.8 i-VTEC CVT for Sale,PKR 52 lacs,2018,"115,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-islamabad-11175302
Honda Civic  2016 Turbo 1.5 VTEC CVT for Sale,PKR 47.5 lacs,2016,"185,000 km",Petrol,1500 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-kharian-11175249
Honda Civic  2019 Oriel 1.8 i-VTEC CVT for Sale,PKR 58 lacs,2019,"69,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-islamabad-11175246
Haval Jolion  2024 HEV for Sale,PKR 87.5 lacs,2024,"21,000 km",Hybrid,1500 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/haval-jolion-2024-for-sale-in-lahore-11175231
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 53.5 lacs,2018,"72,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-islamabad-11175206
Honda Civic  2012 Oriel Prosmatec UG for Sale,PKR 27.55 lacs,2012,"132,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-karachi-11175197
Honda Civic Reborn 2009 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 24.25 lacs,2009,"128,560 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-lahore-11175051
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 51.5 lacs,2018,"85,000 km",Petrol,1800 cc,Automatic,page 79,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-islamabad-11174962
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 62 lacs,2021,"41,499 km",Petrol,1800 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-11174907
Honda Civic  2019 Oriel 1.8 i-VTEC CVT for Sale,PKR 59 lacs,2019,"107,000 km",Petrol,1800 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-islamabad-11174935
Honda Civic  2010 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 25.75 lacs,2010,"2,222 km",Petrol,1800 cc,Manual,page 80,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-rawalpindi-11172899
Honda Civic  2014 VTi 1.8 i-VTEC for Sale,PKR 33.5 lacs,2014,"86,000 km",Petrol,1800 cc,Manual,page 80,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-sialkot-11173512
Honda Civic  2022 1.5 VTEC Turbo Oriel for Sale,PKR 75.5 lacs,2022,"67,000 km",Petrol,1500 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-islamabad-11173793
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 44.5 lacs,2018,"130,000 km",Petrol,1800 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-islamabad-11121375
Honda Civic  2021 1.5 RS Turbo for Sale,PKR 77 lacs,2021,"18,264 km",Petrol,1500 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-islamabad-11049057
Honda Civic Rebirth 2015 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 41 lacs,2015,"160,000 km",Petrol,1800 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-islamabad-11171075
Honda Civic  2020 1.8 i-VTEC CVT for Sale,PKR 50 lacs,2020,"54,200 km",Petrol,1800 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-karachi-11174851
Honda Civic  2011 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 27 lacs,2011,"88,000 km",Petrol,1800 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-islamabad-10962080
Honda Civic  2000 VTi Automatic 1.6 for Sale,PKR 14.5 lacs,2000,"45,000 km",Petrol,1600 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2000-for-sale-in-bahawalpur-10864444
Honda Civic  2006 EXi for Sale,PKR 16.5 lacs,2006,"210,000 km",Petrol,1500 cc,Manual,page 80,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-karachi-11174780
Honda Civic  2006 VTi 1.8 i-VTEC for Sale,PKR 22.7 lacs,2006,"180,000 km",Petrol,1800 cc,Manual,page 80,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-rawalpindi-11174749
Honda Civic Rebirth 2012 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 33.8 lacs,2012,"142,000 km",Petrol,1800 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-islamabad-11174739
Honda Civic Reborn 2007 VTi Oriel 1.8 i-VTEC for Sale,PKR 26.65 lacs,2007,"150,000 km",Petrol,1800 cc,Manual,page 80,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-rawalpindi-11071978
Honda Civic 11th Generation 2023 Oriel for Sale,PKR 76.5 lacs,2023,"41,000 km",Petrol,1500 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2023-for-sale-in-lahore-11174730
Honda Civic 6th Generation 1998 VTi Automatic 1.6 for Sale,PKR 12 lacs,1998,"200,000 km",Petrol,1600 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-1998-for-sale-in-lahore-11174718
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 65.75 lacs,2021,"75,000 km",Petrol,1800 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-jhang-11174716
Honda Civic  2022 Oriel 1.8 i-VTEC CVT for Sale,PKR 74 lacs,2022,"38,000 km",Petrol,1800 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-karachi-10917479
Honda Civic 7th Generation (Facelift) 2005 VTi Oriel Prosmatec 1.6 for Sale,PKR 20 lacs,2005,"194,000 km",Petrol,1600 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-peshawar-11174635
Honda Civic  2000 VTi Oriel Automatic 1.6 for Sale,PKR 15.5 lacs,2000,1 km,Petrol,1600 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2000-for-sale-in-haripur-11174623
Honda Civic  2004 VTi Oriel Prosmatec 1.6 for Sale,PKR 18.5 lacs,2004,"165,000 km",Petrol,1600 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-peshawar-11174258
Honda Civic 11th Generation 2024 RS for Sale,PKR 93.85 lacs,2024,"12,041 km",Petrol,1500 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-islamabad-11174606
Honda Civic Rebirth 2014 Oriel Prosmatec UG for Sale,PKR 41.5 lacs,2014,"68,000 km",Petrol,1800 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-lahore-11174597
Honda Civic  2020 Oriel 1.8 i-VTEC CVT for Sale,PKR 57.6 lacs,2020,"78,000 km",Petrol,1800 cc,Automatic,page 80,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-multan-11174574
Honda Civic 6th Generation 1997 VTi Automatic 1.6 for Sale,PKR 12.75 lacs,1997,"150,000 km",Petrol,1600 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-1997-for-sale-in-rawalpindi-10879462
Honda Civic Reborn 2012 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 28.9 lacs,2012,"140,000 km",Petrol,1800 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-faisalabad-11174569
Honda Civic  2019 Oriel 1.8 i-VTEC CVT for Sale,PKR 58 lacs,2019,"70,000 km",Petrol,1800 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-karachi-11174533
Honda Civic Rebirth 2015 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 37.25 lacs,2015,"105,000 km",Petrol,1800 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-lahore-11174526
Honda Civic  2020 1.5 VTEC Turbo Oriel for Sale,PKR 65 lacs,2020,"58,000 km",Petrol,1500 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-islamabad-11174416
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 67 lacs,2021,"66,000 km",Petrol,1800 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-peshawar-11095263
Honda Civic  2020 1.5 RS Turbo for Sale,PKR 70 lacs,2020,"60,000 km",Petrol,1500 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-peshawar-11108786
Honda Civic Reborn 2008 VTi Prosmatec 1.8 i-VTEC for Sale,PKR 24 lacs,2008,"200,000 km",Petrol,1800 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2008-for-sale-in-islamabad-11174367
Honda Civic 11th Generation 2022 Oriel for Sale,PKR 73.5 lacs,2022,"80,000 km",Petrol,1500 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-peshawar-11144893
Honda Civic Reborn 2007 VTi 1.8 i-VTEC for Sale,PKR 23 lacs,2007,"100,000 km",Petrol,1800 cc,Manual,page 81,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-attock-11174276
Honda Civic  2020 Oriel 1.8 i-VTEC CVT for Sale,PKR 60.85 lacs,2020,"56,000 km",Petrol,1800 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-11174252
Honda Civic  2017 1.8 i-VTEC CVT for Sale,PKR 50 lacs,2017,"130,000 km",Petrol,1800 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-sialkot-11174260
Honda Civic  1999 VTi 1.6 for Sale,PKR 18.5 lacs,1999,"150,000 km",Petrol,1600 cc,Manual,page 81,https://www.pakwheels.com/used-cars/honda-civic-1999-for-sale-in-islamabad-11174243
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 51 lacs,2018,"83,500 km",Petrol,1800 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-burewala-11172752
Honda Civic Rebirth 2014 Oriel Prosmatec UG for Sale,PKR 33.5 lacs,2014,"200,000 km",Petrol,1800 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-faisalabad-11174221
Honda Civic  2003 VTi 1.6 for Sale,PKR 19 lacs,2003,"100,000 km",Petrol,1600 cc,Manual,page 81,https://www.pakwheels.com/used-cars/honda-civic-2003-for-sale-in-peshawar-11038315
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 52.5 lacs,2018,"97,000 km",Petrol,1800 cc,Automatic,page 81,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-islamabad-11174207
Honda Civic  1996 EXi for Sale,PKR 10.5 lacs,1996,"200,500 km",Petrol,1500 cc,Manual,page 81,https://www.pakwheels.com/used-cars/honda-civic-1996-for-sale-in-multan-11174197
