TITLE,PRICE,Year,Mileage,Fuel Type,Horsepower,Transmission,Page,Link
Toyota Corolla  2021 Altis Automatic 1.6 for Sale,PKR 53 lacs,2021,"89,000 km",Petrol,1600 cc,Automatic,page 59,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-11181414
Suzuki Mehran  2011 VX (CNG) for Sale,PKR 10.9 lacs,2011,"128,000 km",Petrol,800 cc,Manual,page 59,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-islamabad-11188771
Toyota Corolla 8th (E110) Generation 2000 2.0D Limited for Sale,PKR 13.5 lacs,2000,"150,000 km",Diesel,2000 cc,Manual,page 59,https://www.pakwheels.com/used-cars/toyota-corolla-2000-for-sale-in-sargodha-10921022
Toyota Corolla  2008 XLi for Sale,PKR 20.5 lacs,2008,"20,000 km",Petrol,1300 cc,Manual,page 59,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-kamra-11188761
Toyota Corolla  2023 Altis 1.6 X CVT-i Special Edition for Sale,PKR 68 lacs,2023,"17,000 km",Petrol,1600 cc,Automatic,page 59,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-lahore-11188754
Toyota Corolla  2021 Altis Automatic 1.6 for Sale,PKR 57.5 lacs,2021,"64,000 km",Petrol,1600 cc,Automatic,page 59,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-pir-mahal-11188743
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 63 lacs,2021,"60,000 km",Petrol,1800 cc,Automatic,page 59,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-quetta-11188751
KIA Classic  2001 LX for Sale,PKR 5.2 lacs,2001,"123,450 km",Petrol,1323 cc,Manual,page 59,https://www.pakwheels.com/used-cars/kia-classic-2001-for-sale-in-islamabad-11188736
Toyota Corolla  2022 Altis X Automatic 1.6 for Sale,PKR 54.5 lacs,2022,"64,244 km",Petrol,1600 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-11043150
Toyota Corolla Fielder  2014 Hybrid for Sale,PKR 46.8 lacs,2014,"160,000 km",Hybrid,1500 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-fielder-2014-for-sale-in-islamabad-11156805
Toyota Corolla  2018 Hybrid WxB for Sale,PKR 73 lacs,2018,"160,000 km",Hybrid,1800 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-11026858
Toyota Corolla  2023 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 71 lacs,2023,"49,000 km",Petrol,1800 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-lahore-11040381
Toyota Corolla  2019 XLi VVTi for Sale,PKR 41.5 lacs,2019,"69,000 km",Petrol,1300 cc,Manual,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-bahawalpur-11153906
Toyota Corolla  2023 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 67.75 lacs,2023,"43,000 km",Petrol,1800 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-karachi-11156574
Toyota Corolla  2025 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 79.25 lacs,2025,25 km,Petrol,1800 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-lahore-9594419
Toyota Corolla Cross  2024 1.8 HEV X for Sale,PKR 86 lacs,2024,"15,000 km",Hybrid,1800 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-sambrial-11155980
Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 46.85 lacs,2019,"78,900 km",Petrol,1300 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11127566
Toyota Corolla  2010 XLi VVTi for Sale,PKR 23.5 lacs,2010,"156,000 km",Petrol,1300 cc,Manual,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-11108271
Toyota Corolla  2020 Altis Automatic 1.6 for Sale,PKR 52 lacs,2020,"46,000 km",Petrol,1600 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-11065687
Toyota Corolla 9th (E120) Generation 2007 Altis Automatic 1.8 for Sale,PKR 26 lacs,2007,"164,755 km",Petrol,1800 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-lahore-11154795
Toyota Corolla  2007  for Sale,PKR 31.5 lacs,2007,"150,000 km",Petrol,1500 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-peshawar-11188729
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 65 lacs,2022,"69,000 km",Petrol,1800 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-11188723
Toyota Corolla  2019 GLi 1.3 VVTi for Sale,PKR 45 lacs,2019,"57,000 km",Petrol,1300 cc,Manual,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-faisalabad-11188708
Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 36 lacs,2016,"165,000 km",Petrol,1300 cc,Manual,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-khan-bela-11188676
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 53.5 lacs,2019,"62,600 km",Petrol,1600 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11188657
Toyota Corolla  2013 GLi 1.3 VVTi for Sale,PKR 31.9 lacs,2013,"152,000 km",Petrol,1300 cc,Manual,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-peshawar-11188647
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition for Sale,PKR 65 lacs,2022,"43,143 km",Petrol,1598 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-11131125
Toyota Corolla  2018 GLi 1.3 VVTi Special Edition for Sale,PKR 40.5 lacs,2018,"84,564 km",Petrol,1300 cc,Manual,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-11188642
Honda Vezel  2015 Hybrid Z for Sale,PKR 46 lacs,2015,"85,000 km",Hybrid,1500 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-lahore-11188635
Toyota Corolla 8th (E110) Generation 1999 XE for Sale,PKR 16 lacs,1999,"350,000 km",Petrol,1300 cc,Manual,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-1999-for-sale-in-swatmingora-11188629
Toyota Corolla  2020  for Sale,PKR 93 lacs,2020,"42,610 km",Hybrid,1800 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-11188622
Toyota Corolla  1997  for Sale,PKR 18.5 lacs,1997,"160,000 km",Petrol,1600 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-1997-for-sale-in-peshawar-11188619
Toyota Corolla  2009  for Sale,PKR 26.95 lacs,2009,"112,358 km",Petrol,1800 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-11188618
Toyota Corolla Axio  2007 X 1.5 for Sale,PKR 37 lacs,2007,"200,000 km",Petrol,1500 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-attock-11188604
Toyota Corolla  2013 XLi VVTi for Sale,PKR 27.5 lacs,2013,"342,000 km",Petrol,1300 cc,Manual,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-lahore-11188581
Toyota Corolla  2009 XLi VVTi for Sale,PKR 23.5 lacs,2009,"202,000 km",Petrol,1300 cc,Manual,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-wah-cantt-11188578
Toyota Corolla 8th (E110) Generation 1999 GLi 1.6 for Sale,PKR 16 lacs,1999,"20,000 km",Petrol,1600 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-1999-for-sale-in-islamabad-11188572
Toyota Corolla  2023 Altis 1.6 X CVT-i Special Edition for Sale,PKR 66 lacs,2023,"17,700 km",Petrol,1600 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-lahore-11188571
Toyota Corolla  2000 XE for Sale,PKR 14.95 lacs,2000,"245,000 km",Petrol,1300 cc,Manual,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2000-for-sale-in-lala-musa-10700618
Honda Grace Hybrid  2014 LX for Sale,PKR 39.5 lacs,2014,"130,000 km",Hybrid,1500 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/honda-grace-hybrid-2014-for-sale-in-lahore-11185409
Toyota Corolla Axio  2006 X 1.5 for Sale,PKR 34.7 lacs,2006,"94,500 km",Petrol,1500 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2006-for-sale-in-karachi-11188540
Toyota Corolla 9th (E120) Generation 2007 XLi for Sale,PKR 17.5 lacs,2007,"173,225 km",Petrol,1300 cc,Manual,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-lahore-11188544
Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 36.75 lacs,2017,"97,122 km",Petrol,1300 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-11188531
Toyota Corolla 9th (E120) Generation 2005 Altis Automatic 1.8 for Sale,PKR 21 lacs,2005,"330,000 km",Petrol,1800 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-gujranwala-11188526
Toyota Corolla  2021 Altis Automatic 1.6 for Sale,PKR 53.5 lacs,2021,"34,000 km",Petrol,1600 cc,Automatic,page 60,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-11188509
Toyota Corolla Cross  2025 1.8 X for Sale,PKR 81.95 lacs,2025,80 km,Petrol,1800 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2025-for-sale-in-karachi-11124519
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition for Sale,PKR 62.5 lacs,2022,"50,200 km",Petrol,1598 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-gujranwala-11150848
Toyota Corolla  2023 Altis 1.6 X CVT-i for Sale,PKR 64.5 lacs,2023,"23,700 km",Petrol,1600 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-lahore-10926836
Toyota Corolla  2025 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 79.5 lacs,2025,"4,600 km",Petrol,1800 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-multan-11071601
Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 42.75 lacs,2017,"85,000 km",Petrol,1300 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-faisalabad-11150098
Toyota Corolla  2020 XLi VVTi for Sale,PKR 41 lacs,2020,"67,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-okara-11149845
Toyota Corolla Cross  2026 1.8 HEV X for Sale,PKR 92.91 lacs,2026,9 km,Hybrid,1800 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2026-for-sale-in-lahore-10997204
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 79.87 lacs,2026,9 km,Petrol,1800 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-lahore-11010458
Toyota Corolla  2026 Altis 1.6 X CVT-i for Sale,Call,2026,20 km,Petrol,1600 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-islamabad-11013919
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Black Interior for Sale,Call,2026,20 km,Petrol,1800 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-islamabad-11013940
Toyota Corolla Cross  2026 1.8 HEV X for Sale,Call,2026,20 km,Hybrid,1800 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2026-for-sale-in-islamabad-11036343
Toyota Corolla  2026 Altis 1.6 X CVT-i for Sale,PKR 69.2 lacs,2026,9 km,Petrol,1600 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-lahore-10997459
Toyota Corolla  2024 Altis 1.6 X CVT-i Special Edition for Sale,PKR 70 lacs,2024,"38,000 km",Petrol,1600 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-faisalabad-11188064
Toyota Corolla  2005 GLi 1.3 for Sale,PKR 23.8 lacs,2005,"150,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-hangu-11188061
Toyota Corolla  2014 Altis Automatic 1.6 for Sale,PKR 38.75 lacs,2014,"125,000 km",Petrol,1600 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-11184813
Toyota Corolla 9th (E120) Generation 2008 XLi for Sale,PKR 33 lacs,2008,"285,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-islamabad-10446103
Toyota Corolla  2013 Altis Cruisetronic 1.6 for Sale,PKR 45 lacs,2013,"70,000 km",Petrol,1600 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-bannu-11187996
Toyota Corolla 9th (E120) Generation 2008 GLi 1.3 for Sale,PKR 27 lacs,2008,"180,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-haripur-11187991
Toyota Corolla  2013 GLi 1.3 VVTi for Sale,PKR 30.8 lacs,2013,"161,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-sahiwal-11187972
Toyota Corolla  2017 XLi VVTi for Sale,PKR 42.5 lacs,2017,"87,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-swat-11187970
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 61.8 lacs,2021,"100,000 km",Petrol,1800 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-peshawar-11187923
Toyota Corolla  2011 XLi VVTi for Sale,PKR 23.35 lacs,2011,"205,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-faisalabad-11187934
Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,PKR 44.5 lacs,2018,"80,000 km",Petrol,1300 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-11187931
Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,PKR 40 lacs,2015,"99,000 km",Petrol,1300 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-11185549
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 50 lacs,2019,"88,000 km",Petrol,1600 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-kallar-kahar-11187922
Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 32 lacs,2012,"20,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-lahore-11187911
Toyota Corolla  2006 GLi 1.3 for Sale,PKR 19.5 lacs,2006,"300,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-bhalwal-11187896
Toyota Corolla  2009 Altis SR Cruisetronic 1.8 for Sale,PKR 31 lacs,2009,"150,000 km",Petrol,1800 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-dadyal-ak-11187895
Toyota Corolla  2018 GLi 1.3 VVTi Special Edition for Sale,PKR 42 lacs,2018,"114,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-11187888
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 50 lacs,2019,"148,000 km",Petrol,1600 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-pasrur-11187881
Toyota Corolla  2017 XLi VVTi for Sale,PKR 35 lacs,2017,"181,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-gujrat-11187859
Toyota Corolla  1995 SE Limited for Sale,PKR 24 lacs,1995,"130,000 km",Petrol,1500 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-1995-for-sale-in-rawalpindi-11187847
Toyota Corolla  2015  for Sale,PKR 36 lacs,2015,"71,000 km",Petrol,1300 cc,Manual,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-11187840
Toyota Corolla  2017 Altis Grande CVT-i 1.8 for Sale,PKR 44.5 lacs,2017,"100,000 km",Petrol,1800 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-10956522
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 52 lacs,2019,"114,000 km",Petrol,1600 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11187825
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 65.5 lacs,2022,"62,000 km",Petrol,1800 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-11187820
Toyota Corolla  2014 GLi Automatic 1.3 VVTi for Sale,PKR 39.5 lacs,2014,"91,150 km",Petrol,1300 cc,Automatic,page 62,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-sialkot-11187414
Toyota Corolla  2021 Altis Automatic 1.6 for Sale,PKR 51 lacs,2021,"80,000 km",Petrol,1600 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-11131652
Toyota Corolla  2023 Altis 1.6 X CVT-i for Sale,PKR 58 lacs,2023,"67,000 km",Petrol,1600 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-lahore-11095121
Toyota Corolla  2009 GLi 1.3 VVTi for Sale,PKR 24.9 lacs,2009,"170,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-11148440
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Black Interior for Sale,Call,2026,5 km,Petrol,1800 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-islamabad-7418333
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Black Interior for Sale,Call,2026,5 km,Petrol,1800 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-islamabad-7137907
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 81.51 lacs,2026,9 km,Petrol,1800 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-lahore-10997006
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 82.5 lacs,2026,39 km,Petrol,1800 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-islamabad-8740477
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 81.5 lacs,2026,15 km,Petrol,1800 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-lahore-11145415
Toyota Corolla Cross  2024 1.8 HEV X for Sale,PKR 81.5 lacs,2024,"16,000 km",Hybrid,1800 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-karachi-10965127
Toyota Corolla  2022 Altis 1.6 X CVT-i for Sale,PKR 60 lacs,2022,"58,000 km",Petrol,1600 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-mansehra-11138712
Toyota Corolla  2019 GLi 1.3 VVTi for Sale,PKR 46.9 lacs,2019,"80,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11110197
Toyota Corolla  2015 Altis CVT-i 1.8 for Sale,PKR 50 lacs,2015,"37,000 km",Petrol,1800 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-11115223
Toyota Corolla  2012 GLi Limited Edition 1.3 VVTi for Sale,PKR 29 lacs,2012,"190,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-layyah-11187758
Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 41.25 lacs,2017,"94,580 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-burewala-11187729
Toyota Corolla  2009 GLi 1.3 VVTi for Sale,PKR 30 lacs,2009,"120,580 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-bhakkar-11184144
Toyota Corolla  2014 XLi VVTi for Sale,PKR 32 lacs,2014,"300,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-sargodha-11182189
Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 42.65 lacs,2017,"103,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-sargodha-11174486
Toyota Corolla  2011 XLi VVTi for Sale,PKR 34 lacs,2011,"160,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-rawalpindi-11187649
Toyota Corolla  2014 GLi Automatic 1.6 VVTi for Sale,PKR 33.5 lacs,2014,"245,000 km",Petrol,1600 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-peshawar-11187642
Toyota Corolla 9th (E120) Generation 2007 GLi 1.3 for Sale,PKR 28 lacs,2007,"250,000 km",Petrol,1300 cc,Manual,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-tando-adam-11187638
Toyota Corolla 8th (E110) Generation 2000 GLi 1.6 for Sale,PKR 18 lacs,2000,"200,000 km",Petrol,1600 cc,Manual,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2000-for-sale-in-lahore-11187629
Toyota Corolla  2022 Altis X Automatic 1.6 for Sale,PKR 61.5 lacs,2022,"32,785 km",Petrol,1600 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-jhang-10937909
Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,PKR 41 lacs,2016,"72,000 km",Petrol,1300 cc,Automatic,page 63,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-multan-11187603
